label,spread,tick_volume,Bullish swing,Bearish swing,Bullish pinbar,Bearish pinbar,Inside bar,Outside bar,Bullish engulfing,Bearish engulfing
False,9,17793,False,False,False,False,False,False,False,False
True,9,12315,False,True,False,False,True,False,False,False
True,9,17949,False,False,False,False,False,False,False,False
False,10,15892,False,False,False,False,False,False,False,False
False,9,18775,False,True,False,False,True,False,False,False
False,10,15439,False,False,False,False,False,False,False,False
True,9,18878,False,False,False,False,False,False,False,False
True,9,15276,True,False,False,False,True,False,False,False
True,9,22860,False,False,False,False,False,False,False,False
False,10,16815,False,False,False,False,False,False,False,False
False,10,20272,False,True,False,False,False,False,False,False
False,9,18627,False,False,False,False,False,False,False,False
False,9,21169,False,False,False,False,False,False,False,False
False,10,16144,False,False,False,False,False,False,False,False
False,10,19224,False,False,False,False,False,False,False,False
True,8,13401,False,False,False,False,False,False,False,False
False,8,21202,False,False,True,False,False,True,False,False
False,9,16882,True,False,False,False,False,False,False,False
False,9,24060,False,True,False,False,False,False,False,False
False,9,23597,False,False,False,False,False,False,False,False
True,9,22606,False,False,False,False,False,False,False,False
False,10,17578,False,False,False,False,False,False,False,False
True,9,23146,False,False,False,False,False,True,False,False
True,10,20409,True,False,False,False,False,False,False,False
True,9,22879,False,False,False,False,False,False,False,False
True,9,18648,False,False,False,False,False,False,False,False
False,9,18667,False,True,False,False,True,False,False,False
False,9,16684,False,False,False,True,False,False,False,False
True,9,19343,False,True,False,False,False,False,False,False
True,10,18690,False,False,False,False,False,False,False,False
False,9,24743,True,False,False,False,False,False,False,False
True,8,17535,False,False,False,True,False,False,False,False
False,9,21055,False,False,False,False,False,True,False,False
False,10,8271,True,True,False,False,True,False,False,False
False,9,12477,False,False,False,False,False,False,False,False
True,10,8503,False,False,False,False,False,False,False,False
False,12,13454,False,False,False,False,False,False,False,False
False,10,17223,False,False,False,False,False,False,False,False
False,9,20337,False,False,True,False,False,False,False,False
False,9,15559,True,False,False,False,True,False,False,False
False,9,20448,False,False,False,False,False,False,False,False
True,10,16719,False,False,False,False,False,False,False,False
True,9,21101,True,False,False,False,False,False,False,False
True,10,15390,False,False,False,False,False,False,False,False
True,9,21973,False,False,False,False,False,False,False,False
False,10,22580,False,False,False,True,False,False,False,False
False,9,19641,False,True,False,False,False,False,False,False
True,10,18690,False,False,False,True,False,True,False,False
True,10,20786,False,False,False,False,False,True,False,False
True,10,18724,True,False,False,False,False,False,False,False
False,9,24554,False,False,True,False,False,True,False,False
True,10,19177,False,True,False,False,False,False,False,False
False,9,22007,True,False,False,False,True,False,False,False
False,14,18595,False,False,False,False,False,False,False,False
False,10,24119,False,False,False,False,False,False,False,False
True,9,17412,False,False,False,False,False,False,False,False
True,9,20411,False,False,False,False,False,False,False,False
False,9,17463,True,False,False,False,False,False,False,False
False,9,18606,False,True,False,False,False,False,False,False
False,10,16140,False,False,True,False,False,False,False,False
False,9,21670,False,False,False,False,False,False,False,False
False,9,16667,False,False,False,False,False,False,False,False
True,10,25988,False,False,False,False,False,False,False,False
True,10,22435,False,False,True,False,False,False,False,False
False,10,23514,True,False,False,False,False,False,False,False
True,9,17280,False,True,False,False,True,False,False,False
False,9,24900,False,False,False,False,False,False,False,False
False,10,18672,False,True,False,False,True,False,False,False
True,9,32928,False,False,False,False,False,False,False,False
True,10,25454,False,False,False,False,False,False,False,False
True,9,33659,False,False,False,False,False,True,False,False
False,10,20018,True,True,False,False,True,False,False,False
True,9,27317,False,False,False,False,False,False,False,False
False,8,19623,False,False,False,False,False,False,False,False
False,9,24052,False,False,False,False,False,False,False,False
False,10,16325,False,True,False,False,False,False,False,False
False,9,19887,False,False,False,False,False,False,False,False
False,9,17817,False,False,False,False,False,False,False,False
False,8,30873,False,False,False,False,False,False,False,False
False,10,23553,False,False,True,False,False,False,False,False
False,9,33849,False,False,False,False,False,False,False,False
False,9,23490,False,False,False,False,False,False,False,False
True,10,49952,False,False,False,False,False,False,False,False
True,13,38808,True,False,False,False,True,False,False,False
True,12,44334,False,False,False,False,False,False,False,False
False,10,39160,False,False,False,False,False,False,False,False
False,10,39341,False,True,False,False,False,False,False,False
False,9,30615,False,False,False,False,False,False,False,False
True,9,36503,False,False,False,False,False,False,False,False
False,10,29299,False,False,False,False,False,False,False,False
False,9,31477,True,False,False,False,True,False,False,False
False,10,20958,False,False,False,False,False,False,False,False
False,11,28407,False,False,False,False,False,False,False,False
False,10,23709,False,False,False,False,False,False,False,False
False,11,35003,False,False,False,False,False,False,False,False
True,10,60902,False,False,False,False,False,False,False,False
True,10,88244,True,False,False,False,False,False,False,False
False,10,29942,False,False,False,False,False,False,False,False
True,10,43025,False,False,False,False,False,True,False,True
True,10,35618,False,True,False,False,False,False,False,False
False,15,11369,True,False,False,False,False,False,False,False
True,15,8254,False,False,False,False,False,False,False,False
True,12,35338,False,False,False,False,False,True,False,False
True,14,33943,True,False,False,True,False,False,False,False
False,13,27523,False,True,False,False,True,False,False,False
False,8,23740,False,False,False,False,False,False,False,False
False,11,27286,False,False,False,False,False,False,False,False
True,10,26380,False,False,False,False,False,False,False,False
False,10,25554,False,False,False,False,False,True,True,False
False,10,23906,True,True,False,False,True,False,False,False
True,8,25752,False,False,False,False,False,False,False,False
True,10,28564,False,False,False,False,False,True,False,False
True,10,30218,True,False,False,False,False,False,False,False
False,11,25039,False,False,False,False,False,False,False,False
True,8,29583,False,True,False,False,False,False,False,False
True,11,19265,True,False,False,False,True,False,False,False
False,12,15569,False,False,False,False,True,False,False,False
True,10,32223,False,False,False,False,False,False,False,False
True,10,34041,True,False,False,False,False,False,False,False
False,9,27553,False,True,False,False,True,False,False,False
True,10,33886,False,False,True,False,False,False,False,False
False,8,25936,True,False,False,False,False,False,False,False
True,8,29657,False,True,False,False,False,False,False,False
False,9,18727,True,False,False,False,True,False,False,False
True,9,35383,False,False,False,False,False,False,False,False
False,10,30473,False,False,True,False,False,False,False,False
False,8,32659,True,False,False,False,False,False,False,False
True,10,28301,False,True,False,False,False,False,False,False
True,9,34807,True,False,False,False,False,False,False,False
True,8,21660,False,True,False,False,True,False,False,False
True,8,33910,False,False,False,True,False,False,False,False
True,9,27948,False,False,False,False,False,True,False,False
True,8,35978,True,False,False,False,False,False,False,False
False,10,29395,False,False,False,False,False,False,False,False
True,10,41273,False,False,True,False,False,True,False,False
False,10,23829,True,False,False,False,False,False,False,False
True,8,26300,False,False,False,False,False,False,False,False
True,9,24710,False,True,False,False,False,False,False,False
